cmd,rep,wall_time_s,user_time_s,sys_time_s,cpu_pct,max_rss_kb,minor_faults,major_faults,voluntary_ctx,involuntary_ctx,fs_inputs,fs_outputs,exit_code,timestamp
tree:optimized:d4w5,9,11.23,7.02,3.62,94.0,3964,483026,0,5182,4257,0,0,0,2026-06-17T15:04:54
tree:optimized:d4w5,10,11.19,6.9,3.75,95.0,3972,478516,0,5245,4039,0,0,0,2026-06-17T15:05:05
tree:optimized:d4w5,11,11.28,6.94,3.67,94.0,3972,482253,0,5256,4196,0,0,0,2026-06-17T15:05:16
tree:optimized:d4w5,12,11.13,6.77,3.75,94.0,4028,480720,0,5213,4316,0,0,0,2026-06-17T15:05:28
tree:optimized:d4w5,13,10.95,6.73,3.66,95.0,3972,480327,0,5241,4194,0,0,0,2026-06-17T15:05:38
tree:optimized:d4w5,14,10.89,6.83,3.54,95.0,4124,484515,0,5158,4200,0,0,0,2026-06-17T15:05:49
tree:optimized:d4w5,15,11.23,6.94,3.71,94.0,4068,482970,0,5233,4258,0,0,0,2026-06-17T15:06:01
tree:optimized:d4w5,16,11.04,6.76,3.69,94.0,4040,480288,0,5159,4225,0,0,0,2026-06-17T15:06:12
tree:optimized:d4w5,17,11.19,6.88,3.64,94.0,4092,482411,0,5219,4316,0,0,0,2026-06-17T15:06:23
tree:optimized:d4w5,18,10.87,6.89,3.45,95.0,4092,482327,0,5225,4148,0,0,0,2026-06-17T15:06:34
tree:optimized:d4w5,19,11.1,6.84,3.62,94.0,4128,484098,0,5221,4366,0,0,0,2026-06-17T15:06:45
